,Object Number,Is Highlight,Is Public Domain,Is Timeline Work,Object ID,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL
114464,64.174.48,False,False,True,204447,European Sculpture and Decorative Arts,1964,Platter,Oval platter,"French, Sèvres",,,,,Factory|Decorator,,Sèvres Manufactory|Edme François Bouillat père,"French, 1740–present|French,1739/40–1810, active 1758–1800",,"Sèvres Manufactory|Bouillat père, Edme François",French|French,1740      |1739      ,9999      |1810      ,|,http://vocab.getty.edu/page/ulan/500054661|http://vocab.getty.edu/page/ulan/500077186,|,1771,1771,1771,Soft-paste porcelain,Overall: 2 × 12 1/4 × 9 1/8 in. (5.1 × 31.1 × 23.2 cm),"Gift of Mrs. William C. Breed, 1964",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/204447,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399
154791,1989.43,False,False,True,255917,Greek and Roman Art,1989,Kylix fragment,"Fragment of a terracotta kylix, joins 1978.11.7a,d; 1979.11.9; 1980.304; 1988.11.5; 1990.170; 1995.540","Greek, Attic",Archaic,,,,,Attributed to,Makron,,,Makron,,,,,http://vocab.getty.edu/page/ulan/500008500,https://www.wikidata.org/wiki/Q427706,ca. 500–490 B.C.,-500,-490,Terracotta,joined with 1979.11.9: 13 in. (33 cm),"Gift of Elizabeth Hecht, 1989",,,,,,,,,,,,Vases,,http://www.metmuseum.org/art/collection/search/255917,,,"Metropolitan Museum of Art, New York, NY",Men|Women,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943
411098,2005.100.588.2.42,False,False,False,706136,Photographs,2005,Photograph,Beresford,,,,,,Artist,,André-Adolphe-Eugène Disdéri,"French, Paris 1819–1889 Paris",,"Disdéri, André-Adolphe-Eugène",,1819      ,1889      ,,http://vocab.getty.edu/page/ulan/500118847,,1866,1866,1866,Albumen silver print from glass negative,"Image: 18.4 × 24.8 cm (7 1/4 × 9 3/4 in.)
Album page: 26.2 × 34.8 cm (10 5/16 × 13 11/16 in.)","Gilman Collection, Gift of The Howard Gilman Foundation, 2005",,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/706136,,,"Metropolitan Museum of Art, New York, NY",,
186601,1970.45.47,False,False,False,309680,"Arts of Africa, Oceania, and the Americas",1970,Bird figure,Stone Bird,Inuit,,,,,Artist,,Audla,,,Audla,,1940      ,2040      ,,,,1964,1964,1964,Stone,H. 12 7/8 x W. 7 15/16 x D.14 3/8 in. (32.7 x 20.2 x 36.5 cm),"Purchase, The Houghton Foundation, Inc. Gift, 1970",,,,Nunavut,Canada,Baffin Island,,,,,,Stone-Sculpture,,http://www.metmuseum.org/art/collection/search/309680,,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506
149740,"18.103.1, .2",False,False,True,250672,Greek and Roman Art,1918,Earring,Gold earrings,Etruscan,Late Classical,,,,,,,,,,,,,,,,4th–early 3rd century B.C.,-399,-200,Gold,"Other (.1): 2 1/8 in. (5.4 cm)
Other (.2): 2 in. (5.1 cm)","Funds from various donors, 1918",,,,,,,,,,,,Gold and Silver,,http://www.metmuseum.org/art/collection/search/250672,,,"Metropolitan Museum of Art, New York, NY",Earrings|Grapes,http://vocab.getty.edu/page/aat/300045998|http://vocab.getty.edu/page/aat/300379338
217658,1970.565.427,False,False,False,349448,Drawings and Prints,1970,Book,"Fables, Original and Selected; by the most esteemed European and Oriental authors",,,,,,Publisher|Illustrator,,Charles Tilt|J. J. Grandville,"London|French, Nancy 1803–1847 Vanves",,"Tilt, Charles|Grandville, J. J.",British|French,1800      |1803      ,1900      |1847      ,|,http://vocab.getty.edu/page/ulan/500330416|http://vocab.getty.edu/page/ulan/500029535,|,1839,1839,1839,Illustrations: engravings,9 1/2 × 6 11/16 × 1 1/2 in. (24.1 × 17 × 3.8 cm),"Gift of Lincoln Kirstein, 1970",,London,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/349448,,,"Metropolitan Museum of Art, New York, NY",,
277601,2012.136.565.3,False,False,True,413386,Drawings and Prints,2012,Print Ornament & Architecture,"The Palais d'Orléans, from 'Various views of remarkable places in Italy and France' (Diverses vues d'endroits remarquables d'Italie et de France)",,,,,'Various views of remarkable places in Italy and France' (Diverses vues d'endroits remarquables d'Italie et de France),Artist|Artist|Artist,,Stefano della Bella|Israel Silvestre|Jean Marot,"Italian, Florence 1610–1664 Florence|French, Nancy 1621–1691 Paris|French, Paris 1619–1679 Paris",,"Bella, Stefano della|Silvestre, Israel|Marot, Jean",Italian|French|French,1610      |1621      |1619      ,1664      |1691      |1679      ,||,http://vocab.getty.edu/page/ulan/500018966|http://vocab.getty.edu/page/ulan/500021067|http://vocab.getty.edu/page/ulan/500021102,||,1649–51,1649,1651,Etching,Sheet: 5 1/8 x 9 3/4 in. (13 x 24.7 cm),"Bequest of Phyllis Massar, 2011",,,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/413386,,,"Metropolitan Museum of Art, New York, NY",Palaces|Horse Riding|Coat of Arms,http://vocab.getty.edu/page/aat/300005734|http://vocab.getty.edu/page/aat/300249313|http://vocab.getty.edu/page/aat/300126352
366014,08.204.1.15,False,False,False,591634,Egyptian Art,1908,"Cast, Hatshepsut Temple, Punt reliefs, south wall",Cast of Hatshepsut's Punt Reliefs: Reception in Punt,,Original: New Kingdom,Dynasty 18,joint reign of Hatshepsut and Thutmose III,,Artist,,Walter Tyndale,,,"Tyndale, Walter",,,,,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,"Rogers Fund, 1908",Original from,,,,Egypt,"Upper Egypt, Thebes",Deir el-Bahri,Temple of Hatshepsut,"Middle Colonnade, Southern Portico: South wall",,,,,http://www.metmuseum.org/art/collection/search/591634,,,"Metropolitan Museum of Art, New York, NY",,
450787,2018.369.242,False,False,False,775130,Photographs,2018,,[Paper Moon Studio Portrait],,,,,,Artist,,Unknown,,(American),Unknown,,,,,,,1900s–1930s,1900,1939,Gelatin silver print,ca. 5 1/2 × 3 1/2 in. (14 × 8.9 cm),"Gift of Peter J. Cohen, 2018",,,,,,,,,,,,Photographs|Postcards,,http://www.metmuseum.org/art/collection/search/775130,,,"Metropolitan Museum of Art, New York, NY",Portraits|Women|Moon,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300386951
2012,40.151,False,False,True,2186,The American Wing,1940,Compote,Compote,American,,,,,,,,,,,,,,,,,1815–35,1815,1815,Blown-molded glass,H. 3 3/8 in. (8.6 cm); Diam. 6 1/4 in. (15.9 cm),"Rogers Fund, 1940",Probably made in,Zanesville,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2186,,,"Metropolitan Museum of Art, New York, NY",,
293052,49.95.1152,False,False,False,433107,Drawings and Prints,1949,Print,"A soldier on guard shaping the match between his thumb and his forefinger, from the Marksmen series, plate 41, in Waffenhandlung von den Rören Musquetten undt Spiessen / Wapenhandelinghe van Roers Musquetten ende Spiessen (The Exercise of Arms)",,,,,Waffenhandlung von den Rören Musquetten undt Spiessen / Wapenhandelinghe van Roers Musquetten ende Spiessen (The Exercise of Arms),Artist|Artist|Artist,after|Workshop of|possibly by,Jacques de Gheyn II|Jacques de Gheyn II|Robert Willemsz de Baudous,"Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, 1574/5–1659",,"Gheyn, Jacques de, II|Gheyn, Jacques de, II|Baudous, Robert Willemsz de",Netherlandish|Netherlandish|Netherlandish,1565      |1565      |1574      ,1629      |1629      |1659      ,||,http://vocab.getty.edu/page/ulan/500115191|http://vocab.getty.edu/page/ulan/500115191|http://vocab.getty.edu/page/ulan/500095565,https://www.wikidata.org/wiki/Q1347434|https://www.wikidata.org/wiki/Q1347434|,published 1608,1608,1608,Engraving; second state of two (New Hollstein),Sheet: 10 1/16 × 7 1/16 in. (25.5 × 18 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,The Hague,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/433107,,,"Metropolitan Museum of Art, New York, NY",,
349031,17.190.1986,False,False,False,553995,Egyptian Art,1917,"Scarab, Amenhotep III",Scarab,,New Kingdom,Dynasty 18,reign of Amenhotep III,,,,,,,,,,,,,,ca. 1390–1352 B.C.,-1390,-1390,Glazed steatite,,"Gift of J. Pierpont Morgan, 1917",From,,,,Egypt,"Upper Egypt, Thebes",,,,,,|,,http://www.metmuseum.org/art/collection/search/553995,,,"Metropolitan Museum of Art, New York, NY",,
122698,08.103.634,False,False,True,214131,European Sculpture and Decorative Arts,1908,Piece,Piece,French,,,,,,,,,,,,,,,,,early 18th century,1700,1715,Bobbin lace,L. 12 x W. 1 inches (30.5 x 2.5 cm),"Rogers Fund, 1908",,,,,,,,,,,,Textiles-Laces,,http://www.metmuseum.org/art/collection/search/214131,,,"Metropolitan Museum of Art, New York, NY",,
200780,1978.514.1,False,False,True,326575,Ancient Near Eastern Art,1978,Openwork object,Openwork cage object,,Iron Age,,,,,,,,,,,,,,,,ca. 9th century B.C.,-900,-800,Bronze,7.72 in. (19.61 cm),"Gift of Mr. and Mrs. Nathaniel Spear Jr., 1978",,,,,,Northwestern Iran,,,,,,Metalwork-Implements,,http://www.metmuseum.org/art/collection/search/326575,,,"Metropolitan Museum of Art, New York, NY",,
193964,1994.35.507,False,False,True,317357,"Arts of Africa, Oceania, and the Americas",1994,Tube,Tube,Olmec (?),,,,,,,,,,,,,,,,,10th–4th century B.C.,-1000,-300,Stone,Height 2-11/16 in.,"Bequest of Arthur M. Bullowa, 1993  ",,,,,Mexico,Mesoamerica,,,,,,Stone-Implements,,http://www.metmuseum.org/art/collection/search/317357,,,"Metropolitan Museum of Art, New York, NY",,
128107,20.146.2,False,False,False,220789,European Sculpture and Decorative Arts,1920,Fragment,Fragment,Spanish,,,,,,,,,,,,,,,,,19th century,1800,1899,Bobbin lace,"L. 29 1/2 x W. 4 7/8 inches
74.9 x 12.4 cm","Gift of Mrs. Frederick Allien, in memory of her mother, Julia Taber Martin, 1920",,,,,,,,,,,,Textiles-Laces,,http://www.metmuseum.org/art/collection/search/220789,,,"Metropolitan Museum of Art, New York, NY",,
158586,1978.668.61,False,False,False,262431,Photographs,1978,Photograph,Giverny,,,,,,Artist,,Stephen Shore,"American, born 1947",,"Shore, Stephen",American,1947      ,,,http://vocab.getty.edu/page/ulan/500040819,,1977,1977,1977,Chromogenic print,,"Purchase, Robert Wood Johnson Jr. Charitable Trust and Lila Acheson Wallace Gifts, 1978",,,,,,,,,,,,Photographs,© Stephen Shore,http://www.metmuseum.org/art/collection/search/262431,,,"Metropolitan Museum of Art, New York, NY",,
229557,28.7.8,False,False,True,361555,Drawings and Prints,1928,Print,"Catherine, Princess of Portugal",,,,,,Artist|Sitter,,Wenceslaus Hollar|Princess Catherine of Braganza,"Bohemian, Prague 1607–1677 London|Portuguese, Alentejo 1638–1705 Lisbon, reign 1662–1685",,"Hollar, Wenceslaus|Catherine of Braganza Princess",Bohemian,1607      |1638      ,1677      |1705      ,|,http://vocab.getty.edu/page/ulan/500028368|,|,1661,1661,1661,Etching,,"Harris Brisbane Dick Fund, 1928",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/361555,,,"Metropolitan Museum of Art, New York, NY",Princesses|Portraits,http://vocab.getty.edu/page/aat/300155241|http://vocab.getty.edu/page/aat/300015637
445946,12.180.761,False,False,True,767466,Egyptian Art,1912,"Sealing, no type",Document Sealing,,New Kingdom,Dynasty 18,reign of Amenhotep III,,,,,,,,,,,,,,ca. 1390–1353 B.C.,-1390,-1390,Mud,H. 1.6 cm (5/8 in.); w. 1.2 cm (1/2 in.); th. 0.8 cm (5/16 in.),"Rogers Fund, 1911, 1912",From,,,,Egypt,"Upper Egypt, Thebes",Malqata,No exact find spot determined,,"MMA excavations, 1910–12",,,,http://www.metmuseum.org/art/collection/search/767466,,,"Metropolitan Museum of Art, New York, NY",,
245524,23.112.373,False,False,True,378448,Drawings and Prints,1923,Drawing,"Design for Cabriolet or Victoria, no. 3635",,,,,,Manufacturer,,Brewster & Co.,"American, New York",,Brewster & Co.,American,,,,,,1880,1880,1880,"Pen and black ink, watercolor and gouache with gum arabic",plate: 6 3/4 x 9 9/16 in. (17.1 x 24.3 cm),"Gift of William Brewster, 1923",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/378448,,,"Metropolitan Museum of Art, New York, NY",Carriages,http://vocab.getty.edu/page/aat/300185335
351979,09.180.1210,False,False,True,557041,Egyptian Art,1909,"Scarab, official, private name and title, funerary epithet, Sepi",Scarab of an Official,,Middle Kingdom,mid Dynasty 13,,,,,,,,,,,,,,,ca. 1770–1670 B.C.,-1775,-1670,Glazed steatite,L. 2.1 × W. 1.4 × H. 1 cm (13/16 × 9/16 × 3/8 in.),"Rogers Fund, 1909",From,,,,Egypt,Memphite Region,Lisht North,Cemetery,debris,"MMA excavations, 1920–22",,|,,http://www.metmuseum.org/art/collection/search/557041,,,"Metropolitan Museum of Art, New York, NY",Hieroglyphs|Scarabs,http://vocab.getty.edu/page/aat/300028721|http://vocab.getty.edu/page/aat/300230813
239501,2006.343,False,False,True,372170,Drawings and Prints,2006,Drawing,The Morning,,,,,,Artist,,Johann Georg Wagner,"German, Meissen 1732–1767 Meissen",,"Wagner, Johann Georg",German,1732      ,1767      ,,,,1732–67,1732,1767,Gouache and watercolor,sheet: 6 1/2 x 8 7/16 in. (16.5 x 21.5 cm),"Van Day Truex Fund, 2006",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/372170,,,"Metropolitan Museum of Art, New York, NY",Animals|Landscapes|Trees|Morning,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300343630
23523,43.120.962,False,False,False,28625,Arms and Armor,1943,Sword guard (Tsuba),Sword Guard (Tsuba),Japanese,,,,,,,,,,,,,,,,,ca. 1615–1868,1590,1900,"Copper-gold alloy (shakudō), gold, copper",H. 2 7/8 in. (7.3 cm); W. 2 13/16 in. (7.1 cm); thickness 3/16 in. (0.5 cm); Wt. 4.8 oz. (136.1 g),"Gift of Herman A. E. and Paul C. Jaehne, 1943",,,,,,,,,,,,Sword Furniture-Tsuba,,http://www.metmuseum.org/art/collection/search/28625,,,"Metropolitan Museum of Art, New York, NY",Animals|Flowers,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300132399
427428,2011.604.2.1029a–e,False,False,True,733460,Greek and Roman Art,2011,Oinochoai fragments,Terracotta fragments of oinochoai (jugs),"Greek, Attic",Classical,,,,,,,,,,,,,,,,475–425 B.C.,-530,-300,Terracotta,,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",,,,,,,,,,,,Vases,,http://www.metmuseum.org/art/collection/search/733460,,,"Metropolitan Museum of Art, New York, NY",,
431614,"2011.604.1.8753a, b",False,False,True,740473,Greek and Roman Art,2011,Kylikes fragments,Terracotta fragments of kylikes (drinking cups),"Greek, Attic",Classical,,,,,,,,,,,,,,,,second quarter of the 5th century B.C.,-530,-300,Terracotta,,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",,,,,,,,,,,,Vases,,http://www.metmuseum.org/art/collection/search/740473,,,"Metropolitan Museum of Art, New York, NY",,
326374,1989.254.1,False,False,False,485274,Modern and Contemporary Art,1989,Drawing,Design for plate,,,,,,Artist,,Diego Rivera,"Mexican, Guanajuato 1886–1957 Mexico City",,"Rivera, Diego",Mexican,1886      ,1957      ,,http://vocab.getty.edu/page/ulan/500025126,https://www.wikidata.org/wiki/Q171128,1940,1940,1940,"Ink, watercolor, and graphite on paper",22 × 15 in. (55.9 × 38.1 cm),"Purchase, Vincente Minetti Gift, 1989",,,,,,,,,,,,Drawings,"© 2020 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/485274,,,"Metropolitan Museum of Art, New York, NY",,
86898,2006.74.26,False,False,False,128420,Costume Institute,2006,Coat,Coat,French,,,,,Design House|Designer,,Kenzo|Kenzo Takada,"French, founded 1970|Japanese, born 1939",,Kenzo|Kenzo Takada,French|Japanese,1970      |1939      ,9999      |2039      ,|,|,|,1986–88,1986,1988,fur,,"Gift of Muriel Kallis Newman, 2006",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/128420,,,"Metropolitan Museum of Art, New York, NY",,
183078,1970.525 (51),False,False,True,294495,Photographs,1970,Photograph,"Fountain, Savanah, Georgia",,,,,,Artist,,George N. Barnard,"American, 1819–1902",,"Barnard, George N.",American,1819      ,1902      ,,http://vocab.getty.edu/page/ulan/500115186,,1860s,1860,1869,Albumen silver print from glass negative,,"Pfeiffer and Rogers Funds, 1970",,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/294495,,,"Metropolitan Museum of Art, New York, NY",Fountains,http://vocab.getty.edu/page/aat/300006179
193165,1991.17.85,False,True,True,316555,"Arts of Africa, Oceania, and the Americas",1991,Bell,Altar Bell: Portuguese Face,Edo peoples,,,,,,,,,,,,,,,,,16th–17th century,1500,1700,Brass,H. 7 1/2 × W. 4 × D. 4 in. (19.1 × 10.2 × 10.2 cm),"Gift of Mr. and Mrs. Klaus G. Perls, 1991",,Court of Benin,,,Nigeria,,,,,,,Metal-Musical Instruments,,http://www.metmuseum.org/art/collection/search/316555,,,"Metropolitan Museum of Art, New York, NY",Ceremonial Objects|Faces|Men,http://vocab.getty.edu/page/aat/300234117|http://vocab.getty.edu/page/aat/300251798|http://vocab.getty.edu/page/aat/300025928
19551,"36.25.263a, b",False,False,True,24145,Arms and Armor,1936,Mask,Mask in the Shape of a Mountain Demon's Face,Japanese,,,,,,,,,,,,,,,,,early 18th century,1700,1750,"Iron, lacquer, textile (silk)",H. 8 5/16 in. (21.1 cm); W. 7 3/16 in. (18.3 cm); D. 8 in. (20.3 cm); Wt. 1 lb. 1 oz. (481 g),"Bequest of George C. Stone, 1935
",,,,,,,,,,,,Armor Parts-Masks,,http://www.metmuseum.org/art/collection/search/24145,,,"Metropolitan Museum of Art, New York, NY",,
18293,"25.135.55a, b",False,False,False,22884,Arms and Armor,1925,Two lames of a gorget,Two Lames of a Gorget,Italian,,,,,,,,,,,,,,,,,ca. 1600,1575,1625,"Steel, gold, niello",25.135.55a; H. 2 in. (5.1 cm); W. 6 in. (15.2 cm); 25.135.55b; H. 2 in. (5.1 cm); W. 6 in. (15.2 cm),"Gift of William H. Riggs, 1913",,,,,,,,,,,,"Armor Parts-Colletins, Parts",,http://www.metmuseum.org/art/collection/search/22884,,,"Metropolitan Museum of Art, New York, NY",,
32037,1995.570.3,False,False,False,37741,Asian Art,1995,Footed bowl,,Thailand (Tak?),Sukhothai period,,,,,,,,,,,,,,,,14th–15th century,1300,1499,Bronze,H. 7 3/4 in. (19.7 cm); Diam. 13 1/2  in. (34.3 cm),"Gift of Evelyn Kossak, The Kronos Collections, 1995",,,,,,,,,,,,Metalwork,,http://www.metmuseum.org/art/collection/search/37741,,,"Metropolitan Museum of Art, New York, NY",,
137631,2005.364.37,False,False,True,231601,European Sculpture and Decorative Arts,2005,Pincushion,Pin cushion,"German, Augsburg",,,,,Maker,,Johann Jakob Schoap I,"German, active 1725–1774",,Schoap Johann Jakob I,German,1725      ,1774      ,,,,ca. 1743–45,1738,1750,Silver gilt,Overall: H. 2 7/8 x W. 6 x D. 4 5/8 in. (7.3 x 15.2 x 11.7 cm),"Purchase, Anna-Maria and Stephen Kellen Foundation Gift, in memory of Stephen M. Kellen, 2005",,,,,,,,,,,,Metalwork-Silver,,http://www.metmuseum.org/art/collection/search/231601,,,"Metropolitan Museum of Art, New York, NY",,
470596,2019.592.17,False,False,False,834171,Drawings and Prints,2019,Print,'Appy' Ampstead (proof in red),,,,,,Artist,,Cyril E. Power,"British, London 1872–1951 London",,"Power, Cyril Edward",,1872      ,1951      ,,http://vocab.getty.edu/page/ulan/500107637,,ca. 1933,1928,1938,Linocut,"Sheet: 15 1/4 × 12 1/4 in. (38.7 × 31.1 cm)
Image: 14 × 11 in. (35.6 × 27.9 cm)","Purchase, Leslie and Johanna Garfield Gift, Lila Acheson Wallace, Charles and Jessie Price, and David T Schiff Gifts, The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, Dolores Valvidia Hurlburt Bequest, Peco Foundation and Friends of Drawings and Prints Gifts, and funds from various donors, 2019",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/834171,,,"Metropolitan Museum of Art, New York, NY",,
